minimum
0.461131841
0.575513807
0.083842718
0.12632516
0.04013562
0.157214985
0.173411819
0.206451637
0.030037446
0.046180419
0.20953232
0.234241453
0.151026371
1.077420335
0.726598763
0.306051148
1.0139934
0.235503841
0.678501867
0.299178313
0.0800412
1.060341322
0.025637189
0.099885105
0.311521573
0.40233556
0.069627288
0.107866998
0.354758682
0.302590282
0.057050512
0.266474377
0.195337756
1.160462528
0.06147346
0.127802952
0.352530507
0.331310005
0.07685625
0.151943917
0.269754565
0.388311295
0.424627393
0.44280009
0.032098586
0.159853261
0.008566149
0.115464146
0.77998345
0.071563415
0.418905279
1.036359428
0.669837208
0.297377983
0.535643322
0.141556869
0.619691393
0.213947293
0.195243625
0.034478595
0.076547611
0.610372712
0.255294
0.97138693
0.523199043
0.262114606
0.089307911
0.165995987
0.03772644
0.032816729
0.354449192
0.292986736
0.903872723
0.178625248
0.901459646
0.307026042
0.647983769
0.156711499
0.667862495
0.424352533
0.103378429
0.163931158
0.183185773
0.290781369
0.664639682
0.805501014
0.448941557
0.016913735
0.907910548
0.061310294
0.118418537
0.235031697
0.387739891
0.336555837
0.162112836
0.323446791
0.408085736
0.688871212
0.386017451
0.074520259
0.397731394
0.431370656
0.543226852
0.012500649
0.188271125
0.296223661
0.388896266
0.469106561
8.57E-04
0.364899068
0.173880708
0.388018644
0.324000491
0.282642622
0.159717323
0.001733214
0.061408213
0.064164074
0.155938349
0.30820649
0.103458576
0.226823684
1.58278037
0.217089906
0.346102433
0.321482925
0.126624152
0.383543377
0.623336249
0.240451469
0.345369483
0.382337023
0.699353287
0.099855223
1.058597084
0.166857322
0.602088792
1.087889943
0.215413417
0.161270539
1.237852714
0.170399183
0.274110282
0.954871957
0.444266248
0.256393111
0.963277779
0.116671896
0.189058274
0.359923454
0.402830861
1.476445764
0.203054411
0.288810191
0.3367725
0.306802386
0.274849896
0.739524896
0.091742436
0.204156262
0.501461256
0.436004187
0.071638107
0.298047762
0.122441506
0.207008958
0.718149125
0.148998878
0.363694382
0.340681422
0.02769013
0.124174929
0.188173846
0.674788213
0.759860684
0.311890869
0.174310656
0.231659145
0.338424893
0.391953936
0.014615276
0.066967202
0.398629302
0.421433226
0.356336932
1.168077385
0.050474327
0.289922192
0.066104533
0.236078023
1.261920142
0.284440343
0.464169213
0.402770003
0.62276467
0.290844209
0.928773105
0.183436578
0.143567864
0.374725587
0.009563579
0.273476065
0.380650746
0.095965423
0.110813407
0.003272215
0.165495261
0.435711272
0.270381953
0.245596826
0.346204312
0.96835619
0.331006194
0.82045376
0.165117913
0.137319318
0.840165156
0.62563645
0.841667575
0.183596162
0.330415289
0.012939308
0.323735266
0.068129959
0.10425132
0.124265308
0.104321206
0.056045984
0.10911387
0.147964552
0.198244257
0.296582096
0.263310571
0.009923392
0.165626994
2.770548817
0.334006571
0.378983519
0.294570951
1.662311157
0.145617542
0.335249149
0.029494416
0.081150754
0.152224496
0.170152074
0.285721294
0.110800486
0.18457527
0.451107081
0.115222661
0.1655006
0.934295771
1.85866333
0.781588945
1.072016618
0.370963654
0.022573434
0.032151345
0.608505052
0.022836243
0.016097077
0.112358193
0.445388054
0.291708228
0.238878138
0.926811097
0.484525742
0.646409537
0.314124416
0.354575952
0.981424904
0.573546147
0.138612411
0.364413738
0.416899291
0.484111821
0.295765523
0.558204661
0.344466776
0.261025608
0.508740025
0.660724606
0.023187724
0.006811914
0.056099219
0.184491776
0.347734472
0.059332706
0.177591466
0.347080296
0.689152557
0.370256741
0.216219074
0.279651298
0.419574724
0.340122615
0.046387352
0.220366893
0.158592223
0.24219072
0.667973142
0.06116774
0.421499339
0.329418402
0.560408865
0.10671837
0.102978478
0.147596
0.239294134
0.718296581
0.071177321
0.405452147
0.075257242
0.288185731
0.381608932
0.418870156
0.965501416
1.658580778
0.863868013
0.405239271
0.00952746
0.007905351
0.057094328
1.597617716
0.096598459
0.378550472
0.397743073
0.017954678
0.275765632
0.014913639
0.242931573
0.209570001
0.310614895
0.10029271
0.218689905
0.400955132
0.413073967
0.092583967
0.354235194
0.984006071
0.102222043
0.231837841
0.387457484
0.215325844
0.215436316
0.349255715
0.331043728
1.312367757
0.04435401
0.811213939
0.32275004
0.031360222
0.100110038
0.267572834
0.570226851
0.009954301
0.02550454
0.229663394
0.959594001
0.60209999
0.314912076
0.687861735
0.055487065
0.07870932
0.185624395
0.337371555
1.434821932
0.084619928
0.037635601
0.33183447
0.094325914
0.21264079
0.304517837
0.785572049
0.103552885
0.313616288
0.39351572
0.625808521
0.152688265
0.087925294
0.362678986
0.009852314
0.198863668
0.38470371
0.145746882
0.034129788
0.139646415
0.862183373
1.141550019
0.031761088
0.117984634
0.34976938
0.820065775
0.012526948
0.374111066
0.428292182
0.384016672
0.422138878
0.485164012
0.03980577
0.384886031
0.542727253
1.303278971
0.005426224
0.205473485
0.415996453
0.511438101
0.777167242
0.351384417
0.237385742
0.359212896
0.00124526
0.173082656
0.274818814
0.181517988
0.57290018
1.182592775
1.143767486
0.587776837
0.346011722
0.49438815
0.870266289
0.1114751
0.378865829
0.093160523
0.287398431
0.061626519
0.312461975
0.94003928
0.003302374
0.509362477
0.880658452
0.303574887
0.608930228
1.100022805
0.254765204
0.760380586
0.288557926
0.338576841
0.376043992
0.053453141
1.517586002
0.276073327
0.240926894
1.277220625
0.081329775
0.272674469
0.044786166
0.04759754
0.149943856
0.158679625
0.279093726
0.041201511
0.293605197
1.183281787
0.133652837
0.177294986
1.064368696
0.26931266
0.091422884
0.311691042
0.811580158
0.052408008
0.723092879
0.130133136
0.151431058
0.404372212
0.469502349
0.349378432
1.355630633
0.027350772
0.06649875
0.101499522
0.191262211
0.115012101
0.20007406
0.212543446
0.240299611
0.294933842
0.062496215
0.330401479
0.383555052
0.543414965
0.363159854
0.672859695
0.873943503
0.357401169
0.155488825
0.411490778
0.632673524
0.162230776
0.19717772
0.260944564
1.212810183
0.099940799
0.019746623
0.275879128
0.315950149
0.291950768
0.46739901
0.080769332
0.93130644
0.115055283
0.246152474
0.371279626
1.077231054
0.178744324
0.231785572
0.038928491
0.673391692
0.036791008
0.252399335
0.750437314
0.26349923
0.272550309
0.796089664
0.96162819
0.993720685
0.081279072
0.173401895
0.292015269
0.351684286
